  1.55275000   1.55275000 227.23618090  10115.324156719262          390
  1.55275000   1.55275000 227.48743719  10208.226741982515          391
  1.55275000   1.55275000 227.73869347  10300.788492483498          392
  1.55275000   1.55275000 227.98994975  10392.981692759302          393
  1.55275000   1.55275000 228.24120603  10484.778477067768          394
  1.55275000   1.55275000 228.49246231  10576.150880590236          395
  1.55275000   1.55275000 228.74371859  10667.070894459373          396
  1.55275000   1.55275000 228.99497487  10757.510524520194          397
  1.55275000   1.55275000 229.24623116  10847.44185370147           398
  1.55275000   1.55275000 229.49748744  10936.837107839887          399
  1.55275000   1.55275000 229.74874372  11025.668724766974          400
  1.55275000   1.55275000 230.00000000  11113.909426425716          401
  1.81576011   1.85056368 180.00000000  20331.332534682708          402
  1.88580349   1.81906439 180.00000000  22480.851866245153          403
  1.71027702   1.47518189 180.00000000  4703.816178078068           404
  1.38802662   1.95023380 180.00000000  21251.231768487913          405
  1.33325196   1.37950658 180.00000000  24832.029805733524          406
  1.44585963   1.76721492 180.00000000  8292.156633409706           407
  1.76892310   1.71569738 180.00000000  10945.547982851971          408
  1.44865614   1.51282197 180.00000000  3118.9061789245193          409
  1.73152749   1.88027700 180.00000000  17605.255808760045          410
  1.70331490   1.75386218 180.00000000  9660.20494677772            411
  1.51514608   1.32053805 180.00000000  17560.444618106925          412
  1.95309588   1.39709275 180.00000000  20592.735545706557          413
  1.76222543   1.85032853 180.00000000  17483.688662412143          414
  1.30751000   1.37053431 180.00000000  30917.35637033722           415
  1.46222174   1.62427215 180.00000000  2605.3362130022147          416
  1.82717678   1.76879510 180.00000000  16557.1942525558            417
  1.74204047   1.65920386 180.00000000  7361.1296044835235          418
  1.44845449   1.21137978 180.00000000  50300.23967606127           419
  1.43901867   1.42007736 180.00000000  8320.598866807542           420
  1.52117052   1.73420545 180.00000000  4739.577818033853           421
  1.46464627   1.59596983 180.00000000  2033.3428120564133          422
  1.58267525   1.76353986 180.00000000  6339.401696007887           423
  1.36082334   1.73870309 180.00000000  14341.060473577976          424
  1.40237994   1.92122789 180.00000000  18561.791351900287          425
  1.62048213   1.99789527 180.00000000  19490.762581193532          426
  1.70219887   1.29699521 180.00000000  23505.785794108382          427
  1.51580737   1.25016013 180.00000000  34017.59757844924           428
  1.59911833   1.23313006 180.00000000  38205.847147267195          429
  1.75225938   1.42133639 180.00000000  9104.898118445231           430
  1.42313560   1.56297329 180.00000000  4247.995954546758           431
  1.51023579   1.70602128 180.00000000  3716.4375154163113          432
  1.86784309   1.76138069 180.00000000  18405.56209286286           433
  1.58548492   1.67416543 180.00000000  2646.1961499449303          434
  1.53281905   1.53065301 180.00000000  197.59706966738352          435
  1.37746116   1.74164190 180.00000000  12519.827461141971          436
  1.79108399   1.66948339 180.00000000  10132.59985264094           437
  1.69176193   1.74244233 180.00000000  8629.026734083804           438
  1.42366505   1.31501886 180.00000000  23557.678886135167          439
  1.61918256   1.31692224 180.00000000  17726.31424339858           440
  1.82284683   1.64885219 180.00000000  11023.163474716193          441
  1.51212684   1.71228121 180.00000000  3934.938525615128           442
  1.70655304   1.43422443 180.00000000  6464.248758814541           443
  1.35111397   1.22931007 180.00000000  55062.4083409168            444
  1.43520942   1.28272562 180.00000000  29629.53862418774           445
  1.34103328   1.84057798 180.00000000  21418.444308645383          446
  1.34203522   1.94035152 180.00000000  26079.44113170253           447
  1.61768310   1.65600696 180.00000000  2669.380824441125           448
  1.52498751   1.80859478 180.00000000  8167.928870507077           449
  1.82693403   1.62587740 180.00000000  10500.772638347862          450
  1.62572163   1.87189349 180.00000000  12879.302055039267          451
  1.88690687   1.49870208 180.00000000  12425.96687713371           452
  1.32188763   1.47268894 180.00000000  18938.7863313453            453
  1.48635977   1.45516991 180.00000000  3513.8754985979263          454
  1.46101269   1.30906252 180.00000000  22038.130220378454          455
  1.75425013   1.37488181 180.00000000  13309.703142333865          456
  1.59889716   1.54115217 180.00000000  397.6691135927077           457
  1.50540246   1.31667598 180.00000000  18560.951306091683          458
  1.81418882   1.50945293 180.00000000  8577.857791176348           459
  1.77745154   1.47474016 180.00000000  7573.998876088188           460
  1.59579350   1.50249038 180.00000000  818.9912025317226           461
  1.51368684   1.68573148 180.00000000  2917.777926975246           462
  1.38709844   1.47884276 180.00000000  9253.694512252314           463
  1.92003701   1.42619257 180.00000000  16821.22213736281           464
  1.56567426   1.77100140 180.00000000  6465.9521261749605          465
  1.80159097   1.91254476 180.00000000  23025.937040070163          466
  1.72611419   1.38861493 180.00000000  10770.21180718611           467
  1.97179404   1.43561418 180.00000000  18903.73120074319           468
  1.63486161   1.21753059 180.00000000  43726.644303856134          469
  1.56126176   1.46927657 180.00000000  1609.2855354247079          470
  1.59252784   1.56809223 180.00000000  355.0227406294725           471
  1.72970541   1.47787885 180.00000000  5388.4349823431285          472
  1.63300462   1.96947069 180.00000000  18374.95542234569           473
  1.49217461   1.35944295 180.00000000  12111.025630716822          474
  1.53676107   1.88844564 180.00000000  12239.731329141378          475
  1.69969434   1.60271472 180.00000000  3914.5785677294375          476
  1.38732918   1.71542294 180.00000000  10499.042611305378          477
